0 0.008 0
1 0.00624336 0.000478058
2 0.00484377 0.000650811
3 0.0035334 0.0012068
4 0.00226028 0.00153607
5 0.00157666 0.00139708
6 0.00155767 0.00127751
7 0.00125027 0.00110944
8 0.00115539 0.00100533
9 0.00106988 0.000914845
10 0.00110368 0.000875719
11 0.00103369 0.000790258
12 0.000960782 0.000726347
13 0.000886312 0.000666613
14 0.000932024 0.00067989
15 0.000897357 0.0006492
16 0.000902826 0.0006458
17 0.000898779 0.000639696
18 0.000882362 0.000620679
19 0.000905574 0.000605815
20 0.000886432 0.00057008
21 0.000851135 0.000545746
22 0.000875821 0.000556729
23 0.000896083 0.000538951
24 0.000859418 0.000500301
25 0.000823123 0.00047694
26 0.000806161 0.000472777
27 0.000847909 0.000495461
28 0.000869457 0.000485026
29 0.000841246 0.000456011
30 0.000772642 0.000424186
31 0.000819511 0.000449582
32 0.000831478 0.000445086
33 0.000793728 0.000413992
34 0.000795536 0.000421598
35 0.000807582 0.000424155
36 0.00081217 0.000416989
37 0.000824568 0.000398386
38 0.000771044 0.000381897
39 0.000774931 0.000392034
40 0.000882299 0.000441857
41 0.000858864 0.000380914
42 0.000796756 0.000355755
43 0.000842457 0.000342841
44 0.000811991 0.000339725
45 0.000803991 0.000315726
46 0.000802923 0.00031005
47 0.000796601 0.000275923
48 0.000820794 0.000265628
49 0.000733366 0.000256025
50 0.000724665 0.000215948
51 0.000740639 0.000180939
52 0.000756579 0.000141528
53 0.000679594 6.60991e-05
