0 0.008 0
1 0.00625653 0.000443249
2 0.00476273 0.000947885
3 0.00340125 0.00148082
4 0.00265504 0.0013814
5 0.00199268 0.00129468
6 0.00160427 0.00113632
7 0.00130128 0.000976017
8 0.00103895 0.000829749
9 0.00104094 0.000793495
10 0.00101054 0.00076197
11 0.00100779 0.000750152
12 0.00102082 0.000746997
13 0.00100627 0.000723322
14 0.00105384 0.000714884
15 0.00102457 0.000679709
16 0.000971939 0.000635809
17 0.000990368 0.000611977
18 0.00096772 0.000580014
19 0.000974899 0.000563145
20 0.000947511 0.000537182
21 0.000974869 0.000512711
22 0.00093743 0.000492602
23 0.000918033 0.000457611
24 0.000883235 0.000420111
25 0.000867972 0.000406807
26 0.000841936 0.000390345
27 0.000845632 0.00038083
28 0.000840897 0.000397383
29 0.000849135 0.000403296
30 0.000898081 0.000421696
31 0.000907349 0.000402794
32 0.000836561 0.000396309
33 0.000891031 0.000392912
34 0.000882359 0.000389536
35 0.000985865 0.000426986
36 0.000897127 0.00042292
37 0.000956534 0.000375941
38 0.00084229 0.000345223
39 0.000802012 0.000363321
40 0.000963146 0.000447082
41 0.000972504 0.000386369
42 0.000937718 0.000351597
43 0.000834216 0.000316311
44 0.000823926 0.00026042
45 0.000749155 0.000216043
46 0.00074514 0.000246699
47 0.000857181 0.000183531
48 0.000801582 9.37975e-05
49 0.00069636 5.02059e-05
