0 0.008 0
1 0.00631274 4.88843e-05
2 0.00485322 0.000826652
3 0.00355914 0.00125326
4 0.00241899 0.00144058
5 0.0017136 0.00136266
6 0.00142102 0.00115409
7 0.00125957 0.00105445
8 0.00114755 0.000962746
9 0.00113819 0.000935589
10 0.0011946 0.000911667
11 0.00120715 0.000857163
12 0.00107893 0.000762067
13 0.00102718 0.000715392
14 0.00103018 0.000678324
15 0.00100541 0.000633585
16 0.000941948 0.000600485
17 0.000969321 0.000589945
18 0.000883239 0.000548952
19 0.00100613 0.000636715
20 0.000981258 0.000621769
21 0.00103569 0.000620485
22 0.00104389 0.000589317
23 0.00103513 0.00055051
24 0.00098472 0.000496205
25 0.000904218 0.000457024
26 0.000895176 0.000449252
27 0.000943462 0.00047465
28 0.000940388 0.000434509
29 0.000913939 0.000414527
30 0.000872404 0.00040317
31 0.000921888 0.000435993
32 0.000925543 0.000431925
33 0.000916633 0.000427143
34 0.000911613 0.000436559
35 0.000918442 0.000477322
36 0.00092391 0.00051354
37 0.00112731 0.000536802
38 0.00122744 0.000445705
39 0.00102909 0.00039018
40 0.000937674 0.000363193
41 0.000932218 0.00026359
42 0.0008356 0.000218825
43 0.000854753 0.000216096
44 0.000854646 0.000165002
45 0.000802154 0.000139314
46 0.00079293 9.5533e-05
