0 0.008 0
1 0.00626942 0.000378071
2 0.00486225 0.000669874
3 0.0034854 0.00137842
4 0.00250059 0.00156639
5 0.00197622 0.00142702
6 0.00172722 0.00127681
7 0.00136857 0.00110242
8 0.00120468 0.000975393
9 0.00110367 0.000897708
10 0.00108268 0.000846743
11 0.00111162 0.000785425
12 0.00101572 0.000701062
13 0.000965999 0.000647711
14 0.000918327 0.000600379
15 0.000888281 0.000561518
16 0.00087631 0.000540936
17 0.000853389 0.000532376
18 0.000877834 0.000541084
19 0.00086374 0.000525179
20 0.000876854 0.000516664
21 0.000892868 0.000495804
22 0.000853215 0.00046254
23 0.00084715 0.000443221
24 0.000815506 0.00042083
25 0.000804543 0.000407093
26 0.000796377 0.000404654
27 0.000805016 0.000415319
28 0.000837185 0.000425361
29 0.000853559 0.000425975
30 0.0008469 0.000414816
31 0.00082089 0.000399111
32 0.000824539 0.000423656
33 0.000847859 0.000452254
34 0.000811781 0.000458149
35 0.000932381 0.000497144
36 0.000855093 0.000460697
37 0.000768885 0.000443406
38 0.0007756 0.000485178
39 0.0009588 0.000601517
40 0.000959702 0.000525462
41 0.000791073 0.000460546
42 0.000805113 0.000479601
43 0.000778663 0.000465017
44 0.000857163 0.000518032
45 0.000873706 0.000534763
46 0.00088982 0.000572843
47 0.000817326 0.000523661
48 0.000881801 0.000557037
49 0.00103597 0.000513899
50 0.000930628 0.000473329
51 0.000906966 0.000459189
52 0.00089849 0.000434327
53 0.000874532 0.00034888
54 0.000822014 0.000361486
55 0.000886315 0.000306858
56 0.000817213 0.00026007
57 0.000753831 0.000207368
58 0.00075848 0.00017672
59 0.00069333 0.000142418
60 0.000707347 0.000170907
61 0.000681752 6.66549e-05
