0 0.008 0
1 0.00622293 0.000705191
2 0.00472338 0.00108809
3 0.00321792 0.00171613
4 0.00242641 0.00161718
5 0.00198509 0.00142502
6 0.00148048 0.00123049
7 0.00135634 0.00111154
8 0.00116047 0.000989409
9 0.00123536 0.000959523
10 0.00121143 0.000893948
11 0.00115447 0.000813594
12 0.00115063 0.000772153
13 0.0010871 0.000686196
14 0.000990825 0.000619654
15 0.000966353 0.000588582
16 0.000934595 0.000555931
17 0.000968 0.000567232
18 0.000960563 0.000558889
19 0.000933279 0.000528157
20 0.000986962 0.000517819
21 0.000914515 0.000469367
22 0.000868077 0.00045004
23 0.000909842 0.000452694
24 0.000927653 0.000451249
25 0.000880326 0.000434466
26 0.000883318 0.000430515
27 0.000862137 0.000444922
28 0.000961676 0.000466242
29 0.000902678 0.000454474
30 0.000942831 0.000461332
31 0.000915108 0.000441594
32 0.000880275 0.000430237
33 0.000930829 0.000476458
34 0.000960898 0.00045643
35 0.000962637 0.000440494
36 0.000941852 0.000379075
37 0.000926241 0.000352926
38 0.000887656 0.000349888
39 0.000857752 0.000336793
40 0.000825297 0.000304811
41 0.000796665 0.000240609
42 0.000796424 0.000227839
43 0.000760023 0.000202483
44 0.000804255 0.000202689
45 0.000731817 0.000191799
46 0.00079175 0.000123707
47 0.00068915 0.000113839
